,date,T,H,J
3657,2021-03-18 04:30,-1.1,73.0,0.0
3658,2021-03-18 05:00,-1.1,73.0,0.0
3659,2021-03-18 05:30,-0.8,72.0,0.0
3660,2021-03-18 06:00,-0.8,71.0,0.0
3661,2021-03-18 06:30,-0.5,70.0,4.0
3662,2021-03-18 07:00,-0.4,70.0,22.0
3663,2021-03-18 07:30,0.0,68.0,65.0
3664,2021-03-18 08:00,0.6,65.0,93.0
3665,2021-03-18 08:30,1.0,63.0,131.0
3666,2021-03-18 09:00,1.8,60.0,160.0
3667,2021-03-18 09:30,2.5,57.0,146.0
3668,2021-03-18 10:00,3.0,54.0,199.0
3669,2021-03-18 10:30,3.4,52.0,300.0
3670,2021-03-18 11:00,4.0,53.0,470.0
3671,2021-03-18 11:30,3.5,56.0,317.0
3672,2021-03-18 12:00,3.6,61.0,521.0
3673,2021-03-18 12:30,4.4,58.0,441.0
3674,2021-03-18 13:00,4.8,53.0,432.0
3675,2021-03-18 13:30,5.2,50.0,453.0
3676,2021-03-18 14:00,4.9,52.0,147.0
3677,2021-03-18 14:30,4.4,59.0,491.0
3678,2021-03-18 15:00,3.9,62.0,307.0
3679,2021-03-18 15:30,4.5,60.0,303.0
3680,2021-03-18 16:00,4.5,58.0,79.0
3681,2021-03-18 16:30,4.0,60.0,182.0
3682,2021-03-18 17:00,4.0,57.0,116.0
3683,2021-03-18 17:30,2.0,80.0,30.0
3684,2021-03-18 18:00,1.3,90.0,39.0
3685,2021-03-18 18:30,0.9,90.0,2.0
3686,2021-03-18 19:00,0.3,92.0,0.0
3687,2021-03-18 19:30,0.0,93.0,0.0
3688,2021-03-18 20:00,-0.1,94.0,0.0
3689,2021-03-18 20:30,-0.5,94.0,0.0
3690,2021-03-18 21:00,-1.0,95.0,0.0
3691,2021-03-18 21:30,-1.1,95.0,0.0
3692,2021-03-18 22:00,-1.5,95.0,0.0
3693,2021-03-18 22:30,-1.7,96.0,0.0
3694,2021-03-18 23:00,-1.9,96.0,0.0
3695,2021-03-18 23:30,-2.0,96.0,0.0
3696,2021-03-19 00:00,-2.2,96.0,0.0
3697,2021-03-19 00:30,-2.4,97.0,0.0
3698,2021-03-19 01:00,-2.7,97.0,0.0
3699,2021-03-19 01:30,-3.0,97.0,0.0
3700,2021-03-19 02:00,-3.4,97.0,0.0
3701,2021-03-19 02:30,-3.7,97.0,0.0
3702,2021-03-19 03:00,-3.8,97.0,0.0
3703,2021-03-19 03:30,-3.5,98.0,0.0
3704,2021-03-19 04:00,-2.9,98.0,0.0
3705,2021-03-19 04:30,-2.9,98.0,0.0
3706,2021-03-19 05:00,-3.0,98.0,0.0
3707,2021-03-19 05:30,-3.1,98.0,0.0
3708,2021-03-19 06:00,-3.3,98.0,0.0
3709,2021-03-19 06:30,-3.6,97.0,7.0
3710,2021-03-19 07:00,-3.9,97.0,23.0
3711,2021-03-19 07:30,-3.9,96.0,39.0
3712,2021-03-19 08:00,-3.5,96.0,163.0
3713,2021-03-19 08:30,-1.7,89.0,356.0
3714,2021-03-19 09:00,-0.4,78.0,452.0
3715,2021-03-19 09:30,1.1,74.0,561.0
3716,2021-03-19 10:00,3.0,67.0,603.0
3717,2021-03-19 10:30,4.5,56.0,658.0
3718,2021-03-19 11:00,5.2,46.0,772.0
3719,2021-03-19 11:30,5.7,41.0,422.0
3720,2021-03-19 12:00,4.9,41.0,269.0
3721,2021-03-19 12:30,5.7,42.0,463.0
3722,2021-03-19 13:00,5.8,41.0,584.0
3723,2021-03-19 13:30,6.6,37.0,543.0
3724,2021-03-19 14:00,5.3,44.0,250.0
3725,2021-03-19 14:30,5.5,43.0,463.0
3726,2021-03-19 15:00,5.9,36.0,545.0
3727,2021-03-19 15:30,6.2,36.0,412.0
3728,2021-03-19 16:00,6.1,36.0,225.0
3729,2021-03-19 16:30,5.4,41.0,102.0
3730,2021-03-19 17:00,5.5,43.0,76.0
3731,2021-03-19 17:30,5.2,44.0,51.0
3732,2021-03-19 18:00,4.6,46.0,26.0
3733,2021-03-19 18:30,3.8,52.0,2.0
3734,2021-03-19 19:00,2.2,61.0,0.0
3735,2021-03-19 19:30,1.0,67.0,0.0
3736,2021-03-19 20:00,0.1,71.0,0.0
3737,2021-03-19 20:30,-0.6,74.0,0.0
3738,2021-03-19 21:00,-0.9,76.0,0.0
3739,2021-03-19 21:30,-1.3,78.0,0.0
3740,2021-03-19 22:00,-1.8,80.0,0.0
3741,2021-03-19 22:30,-2.0,82.0,0.0
3742,2021-03-19 23:00,-2.2,83.0,0.0
3743,2021-03-19 23:30,-2.6,84.0,0.0
3744,2021-03-20 00:00,-2.9,86.0,0.0
3745,2021-03-20 00:30,-3.2,87.0,0.0
3746,2021-03-20 01:00,-3.4,88.0,0.0
3747,2021-03-20 01:30,-3.6,89.0,0.0
3748,2021-03-20 02:00,-3.5,90.0,0.0
3749,2021-03-20 02:30,-3.0,88.0,0.0
3750,2021-03-20 03:00,-2.9,87.0,0.0
3751,2021-03-20 03:30,-2.8,87.0,0.0
3752,2021-03-20 04:00,-2.8,87.0,0.0
3753,2021-03-20 04:30,-3.1,88.0,0.0
3754,2021-03-20 05:00,-3.5,89.0,0.0
3755,2021-03-20 05:30,-3.4,90.0,0.0
3756,2021-03-20 06:00,-3.3,90.0,0.0
3757,2021-03-20 06:30,-3.0,90.0,11.0
3758,2021-03-20 07:00,-2.4,89.0,26.0
3759,2021-03-20 07:30,-1.9,89.0,62.0
3760,2021-03-20 08:00,-1.4,88.0,131.0
3761,2021-03-20 08:30,-0.9,86.0,90.0
3762,2021-03-20 09:00,-0.6,85.0,64.0
3763,2021-03-20 09:30,-0.4,90.0,26.0
3764,2021-03-20 10:00,-0.1,91.0,84.0
3765,2021-03-20 10:30,0.4,85.0,83.0
3766,2021-03-20 11:00,0.5,83.0,119.0
3767,2021-03-20 11:30,1.2,79.0,290.0
3768,2021-03-20 12:00,2.0,74.0,538.0
3769,2021-03-20 12:30,2.8,68.0,534.0
3770,2021-03-20 13:00,2.9,62.0,353.0
3771,2021-03-20 13:30,3.2,58.0,352.0
3772,2021-03-20 14:00,3.0,61.0,199.0
3773,2021-03-20 14:30,2.1,66.0,167.0
3774,2021-03-20 15:00,0.9,78.0,290.0
3775,2021-03-20 15:30,1.2,72.0,407.0
3776,2021-03-20 16:00,1.4,68.0,263.0
3777,2021-03-20 16:30,1.1,69.0,156.0
3778,2021-03-20 17:00,0.8,67.0,96.0
3779,2021-03-20 17:30,0.6,65.0,54.0
3780,2021-03-20 18:00,0.3,66.0,26.0
3781,2021-03-20 18:30,0.0,68.0,3.0
3782,2021-03-20 19:00,-0.4,71.0,0.0
3783,2021-03-20 19:30,-0.9,75.0,0.0
3784,2021-03-20 20:00,-1.5,78.0,0.0
3785,2021-03-20 20:30,-2.1,81.0,0.0
3786,2021-03-20 21:00,-2.6,83.0,0.0
3787,2021-03-20 21:30,-3.1,85.0,0.0
3788,2021-03-20 22:00,-3.4,87.0,0.0
3789,2021-03-20 22:30,-3.8,89.0,0.0
3790,2021-03-20 23:00,-4.1,90.0,0.0
3791,2021-03-20 23:30,-4.3,91.0,0.0
3792,2021-03-21 00:00,-4.6,92.0,0.0
3793,2021-03-21 00:30,-4.9,92.0,0.0
3794,2021-03-21 01:00,-5.2,93.0,0.0
3795,2021-03-21 01:30,-5.5,93.0,0.0
3796,2021-03-21 02:00,-5.8,93.0,0.0
3797,2021-03-21 02:30,-6.1,94.0,0.0
3798,2021-03-21 03:00,-6.3,94.0,0.0
3799,2021-03-21 03:30,-6.5,94.0,0.0
3800,2021-03-21 04:00,-6.8,94.0,0.0
3801,2021-03-21 04:30,-7.0,95.0,0.0
3802,2021-03-21 05:00,-7.1,95.0,0.0
3803,2021-03-21 05:30,-7.2,95.0,0.0
3804,2021-03-21 06:00,-7.3,94.0,0.0
3805,2021-03-21 06:30,-7.4,94.0,9.0
3806,2021-03-21 07:00,-7.0,95.0,29.0
3807,2021-03-21 07:30,-5.2,93.0,109.0
3808,2021-03-21 08:00,-3.3,82.0,242.0
3809,2021-03-21 08:30,-2.0,74.0,341.0
3810,2021-03-21 09:00,-1.1,68.0,387.0
3811,2021-03-21 09:30,0.9,58.0,514.0
3812,2021-03-21 10:00,1.7,45.0,673.0
3813,2021-03-21 10:30,2.7,43.0,676.0
3814,2021-03-21 11:00,3.9,40.0,757.0
3815,2021-03-21 11:30,4.2,39.0,517.0
3816,2021-03-21 12:00,4.3,38.0,443.0
3817,2021-03-21 12:30,4.3,38.0,380.0
3818,2021-03-21 13:00,3.6,40.0,315.0
3819,2021-03-21 13:30,4.6,37.0,602.0
3820,2021-03-21 14:00,5.3,39.0,600.0
3821,2021-03-21 14:30,4.9,49.0,418.0
3822,2021-03-21 15:00,4.6,52.0,341.0
3823,2021-03-21 15:30,3.9,56.0,216.0
3824,2021-03-21 16:00,3.5,61.0,190.0
3825,2021-03-21 16:30,3.3,62.0,107.0
3826,2021-03-21 17:00,3.1,63.0,54.0
3827,2021-03-21 17:30,2.4,70.0,40.0
3828,2021-03-21 18:00,1.8,76.0,15.0
3829,2021-03-21 18:30,1.5,75.0,4.0
3830,2021-03-21 19:00,1.2,76.0,0.0
3831,2021-03-21 19:30,0.9,78.0,0.0
3832,2021-03-21 20:00,0.8,78.0,0.0
3833,2021-03-21 20:30,0.6,79.0,0.0
3834,2021-03-21 21:00,0.4,80.0,0.0
3835,2021-03-21 21:30,0.4,79.0,0.0
3836,2021-03-21 22:00,0.3,80.0,0.0
3837,2021-03-21 22:30,0.2,80.0,0.0
3838,2021-03-21 23:00,0.1,81.0,0.0
3839,2021-03-21 23:30,-0.1,82.0,0.0
3840,2021-03-22 00:00,-0.3,83.0,0.0
3841,2021-03-22 00:30,-0.8,84.0,0.0
3842,2021-03-22 01:00,-1.4,85.0,0.0
3843,2021-03-22 01:30,-1.7,87.0,0.0
3844,2021-03-22 02:00,-2.2,88.0,0.0
3845,2021-03-22 02:30,-2.7,89.0,0.0
3846,2021-03-22 03:00,-2.9,91.0,0.0
3847,2021-03-22 03:30,-2.5,92.0,0.0
3848,2021-03-22 04:00,-2.2,89.0,0.0
3849,2021-03-22 04:30,-2.5,89.0,0.0
3850,2021-03-22 05:00,-2.6,89.0,0.0
3851,2021-03-22 05:30,-2.7,90.0,0.0
3852,2021-03-22 06:00,-2.7,89.0,0.0
3853,2021-03-22 06:30,-2.2,87.0,11.0
3854,2021-03-22 07:00,-1.7,86.0,49.0
3855,2021-03-22 07:30,-0.2,80.0,139.0
3856,2021-03-22 08:00,1.1,71.0,260.0
3857,2021-03-22 08:30,2.6,65.0,390.0
3858,2021-03-22 09:00,3.5,61.0,484.0
3859,2021-03-22 09:30,4.7,58.0,523.0
3860,2021-03-22 10:00,6.7,48.0,609.0
3861,2021-03-22 10:30,8.4,37.0,702.0
3862,2021-03-22 11:00,8.9,35.0,726.0
3863,2021-03-22 11:30,8.9,34.0,665.0
3864,2021-03-22 12:00,8.9,34.0,630.0
3865,2021-03-22 12:30,9.6,33.0,733.0
3866,2021-03-22 13:00,9.1,32.0,486.0
3867,2021-03-22 13:30,8.2,32.0,270.0
3868,2021-03-22 14:00,7.9,33.0,215.0
3869,2021-03-22 14:30,8.1,31.0,369.0
3870,2021-03-22 15:00,8.1,30.0,222.0
3871,2021-03-22 15:30,8.0,30.0,260.0
3872,2021-03-22 16:00,7.6,30.0,103.0
3873,2021-03-22 16:30,7.0,31.0,167.0
3874,2021-03-22 17:00,6.8,31.0,82.0
3875,2021-03-22 17:30,6.7,32.0,54.0
3876,2021-03-22 18:00,6.1,35.0,18.0
3877,2021-03-22 18:30,5.3,38.0,3.0
3878,2021-03-22 19:00,5.2,40.0,0.0
3879,2021-03-22 19:30,4.0,48.0,0.0
3880,2021-03-22 20:00,3.1,52.0,0.0
3881,2021-03-22 20:30,2.7,57.0,0.0
3882,2021-03-22 21:00,2.5,59.0,0.0
3883,2021-03-22 21:30,2.2,62.0,0.0
3884,2021-03-22 22:00,1.8,65.0,0.0
3885,2021-03-22 22:30,1.3,69.0,0.0
3886,2021-03-22 23:00,1.3,70.0,0.0
3887,2021-03-22 23:30,1.5,71.0,0.0
3888,2021-03-23 00:00,1.7,72.0,0.0
3889,2021-03-23 00:30,2.0,72.0,0.0
3890,2021-03-23 01:00,2.0,71.0,0.0
3891,2021-03-23 01:30,1.8,72.0,0.0
3892,2021-03-23 02:00,1.4,73.0,0.0
3893,2021-03-23 02:30,1.4,73.0,0.0
3894,2021-03-23 03:00,1.2,74.0,0.0
3895,2021-03-23 03:30,1.0,74.0,0.0
3896,2021-03-23 04:00,0.6,77.0,0.0
3897,2021-03-23 04:30,0.2,78.0,0.0
3898,2021-03-23 05:00,-0.7,80.0,0.0
3899,2021-03-23 05:30,-1.5,83.0,0.0
3900,2021-03-23 06:00,-2.0,85.0,1.0
3901,2021-03-23 06:30,-2.2,87.0,13.0
3902,2021-03-23 07:00,-1.7,86.0,33.0
3903,2021-03-23 07:30,0.0,80.0,113.0
3904,2021-03-23 08:00,2.1,72.0,247.0
3905,2021-03-23 08:30,3.8,65.0,286.0
3906,2021-03-23 09:00,5.2,57.0,360.0
3907,2021-03-23 09:30,6.6,49.0,465.0
3908,2021-03-23 10:00,7.3,44.0,525.0
3909,2021-03-23 10:30,8.2,40.0,678.0
3910,2021-03-23 11:00,8.8,38.0,709.0
3911,2021-03-23 11:30,9.5,35.0,576.0
3912,2021-03-23 12:00,8.7,35.0,238.0
3913,2021-03-23 12:30,8.8,34.0,213.0
3914,2021-03-23 13:00,9.6,32.0,644.0
3915,2021-03-23 13:30,10.6,30.0,637.0
3916,2021-03-23 14:00,11.1,28.0,584.0
3917,2021-03-23 14:30,10.8,29.0,317.0
3918,2021-03-23 15:00,10.0,32.0,156.0
3919,2021-03-23 15:30,9.4,34.0,120.0
3920,2021-03-23 16:00,9.5,34.0,105.0
3921,2021-03-23 16:30,9.8,34.0,320.0
3922,2021-03-23 17:00,10.3,33.0,183.0
3923,2021-03-23 17:30,9.8,34.0,63.0
3924,2021-03-23 18:00,9.1,36.0,19.0
3925,2021-03-23 18:30,8.5,36.0,3.0
3926,2021-03-23 19:00,8.1,37.0,0.0
3927,2021-03-23 19:30,7.5,40.0,0.0
3928,2021-03-23 20:00,7.0,44.0,0.0
3929,2021-03-23 20:30,5.7,51.0,0.0
3930,2021-03-23 21:00,4.9,54.0,0.0
3931,2021-03-23 21:30,4.1,58.0,0.0
3932,2021-03-23 22:00,3.6,61.0,0.0
3933,2021-03-23 22:30,3.0,64.0,0.0
3934,2021-03-23 23:00,2.0,67.0,0.0
3935,2021-03-23 23:30,1.2,70.0,0.0
3936,2021-03-24 00:00,0.7,74.0,0.0
3937,2021-03-24 00:30,0.5,75.0,0.0
3938,2021-03-24 01:00,0.1,76.0,0.0
3939,2021-03-24 01:30,-0.4,78.0,0.0
3940,2021-03-24 02:00,-0.9,80.0,0.0
3941,2021-03-24 02:30,-1.3,82.0,0.0
3942,2021-03-24 03:00,-1.7,83.0,0.0
3943,2021-03-24 03:30,-2.0,85.0,0.0
3944,2021-03-24 04:00,-2.2,86.0,0.0
3945,2021-03-24 04:30,-2.4,87.0,0.0
3946,2021-03-24 05:00,-2.7,88.0,0.0
3947,2021-03-24 05:30,-2.8,88.0,0.0
3948,2021-03-24 06:00,-3.0,89.0,1.0
3949,2021-03-24 06:30,-2.9,90.0,14.0
3950,2021-03-24 07:00,-2.2,88.0,33.0
3951,2021-03-24 07:30,-0.5,81.0,134.0
3952,2021-03-24 08:00,1.4,72.0,268.0
3953,2021-03-24 08:30,3.1,64.0,365.0
3954,2021-03-24 09:00,6.1,54.0,455.0
3955,2021-03-24 09:30,7.8,46.0,533.0
3956,2021-03-24 10:00,8.8,43.0,603.0
3957,2021-03-24 10:30,9.1,42.0,660.0
3958,2021-03-24 11:00,10.1,39.0,701.0
3959,2021-03-24 11:30,10.9,36.0,730.0
3960,2021-03-24 12:00,11.7,34.0,748.0
3961,2021-03-24 12:30,12.7,33.0,751.0
3962,2021-03-24 13:00,13.7,31.0,738.0
3963,2021-03-24 13:30,14.2,30.0,712.0
3964,2021-03-24 14:00,13.8,30.0,673.0
3965,2021-03-24 14:30,13.8,30.0,624.0
3966,2021-03-24 15:00,13.8,30.0,558.0
3967,2021-03-24 15:30,14.0,30.0,482.0
3968,2021-03-24 16:00,14.2,30.0,393.0
3969,2021-03-24 16:30,14.1,31.0,310.0
3970,2021-03-24 17:00,13.9,32.0,84.0
3971,2021-03-24 17:30,13.3,34.0,30.0
3972,2021-03-24 18:00,11.7,42.0,16.0
3973,2021-03-24 18:30,9.9,50.0,3.0
3974,2021-03-24 19:00,8.1,56.0,0.0
3975,2021-03-24 19:30,6.8,61.0,0.0
3976,2021-03-24 20:00,5.5,67.0,0.0
3977,2021-03-24 20:30,4.7,70.0,0.0
3978,2021-03-24 21:00,3.9,73.0,0.0
3979,2021-03-24 21:30,3.2,76.0,0.0
3980,2021-03-24 22:00,2.6,79.0,0.0
3981,2021-03-24 22:30,2.0,80.0,0.0
3982,2021-03-24 23:00,1.5,83.0,0.0
3983,2021-03-24 23:30,1.0,85.0,0.0
3984,2021-03-25 00:00,0.7,86.0,0.0
3985,2021-03-25 00:30,0.3,86.0,0.0
3986,2021-03-25 01:00,0.0,88.0,0.0
3987,2021-03-25 01:30,-0.3,89.0,0.0
3988,2021-03-25 02:00,-0.7,89.0,0.0
3989,2021-03-25 02:30,-1.0,91.0,0.0
3990,2021-03-25 03:00,-1.3,91.0,0.0
3991,2021-03-25 03:30,-1.5,92.0,0.0
3992,2021-03-25 04:00,-1.8,93.0,0.0
3993,2021-03-25 04:30,-2.1,94.0,0.0
3994,2021-03-25 05:00,-2.2,94.0,0.0
3995,2021-03-25 05:30,-2.4,94.0,0.0
3996,2021-03-25 06:00,-2.6,94.0,1.0
3997,2021-03-25 06:30,-2.6,95.0,16.0
3998,2021-03-25 07:00,-1.7,94.0,40.0
3999,2021-03-25 07:30,-0.5,89.0,190.0
4000,2021-03-25 08:00,1.3,82.0,325.0
4001,2021-03-25 08:30,3.5,74.0,364.0
4002,2021-03-25 09:00,5.6,66.0,449.0
4003,2021-03-25 09:30,8.0,57.0,533.0
4004,2021-03-25 10:00,8.7,52.0,604.0
4005,2021-03-25 10:30,9.8,48.0,660.0
4006,2021-03-25 11:00,10.6,45.0,704.0
4007,2021-03-25 11:30,11.8,42.0,735.0
4008,2021-03-25 12:00,13.3,38.0,751.0
4009,2021-03-25 12:30,14.3,35.0,755.0
4010,2021-03-25 13:00,15.4,31.0,746.0
4011,2021-03-25 13:30,16.4,27.0,720.0
4012,2021-03-25 14:00,16.1,30.0,676.0
4013,2021-03-25 14:30,16.2,31.0,621.0
4014,2021-03-25 15:00,16.3,30.0,555.0
4015,2021-03-25 15:30,16.4,31.0,481.0
4016,2021-03-25 16:00,16.5,31.0,396.0
4017,2021-03-25 16:30,16.3,31.0,303.0
4018,2021-03-25 17:00,16.0,31.0,89.0
4019,2021-03-25 17:30,15.6,33.0,37.0
4020,2021-03-25 18:00,14.2,40.0,20.0
4021,2021-03-25 18:30,12.3,48.0,3.0
4022,2021-03-25 19:00,10.3,55.0,0.0
4023,2021-03-25 19:30,8.6,62.0,0.0
4024,2021-03-25 20:00,7.4,66.0,0.0
4025,2021-03-25 20:30,6.5,70.0,0.0
4026,2021-03-25 21:00,5.6,73.0,0.0
4027,2021-03-25 21:30,4.8,75.0,0.0
4028,2021-03-25 22:00,4.2,78.0,0.0
4029,2021-03-25 22:30,3.7,80.0,0.0
4030,2021-03-25 23:00,3.0,82.0,0.0
4031,2021-03-25 23:30,2.5,83.0,0.0
4032,2021-03-26 00:00,2.1,86.0,0.0
4033,2021-03-26 00:30,1.6,87.0,0.0
4034,2021-03-26 01:00,1.3,88.0,0.0
4035,2021-03-26 01:30,0.9,89.0,0.0
4036,2021-03-26 02:00,0.7,91.0,0.0
4037,2021-03-26 02:30,0.4,91.0,0.0
4038,2021-03-26 03:00,0.0,92.0,0.0
4039,2021-03-26 03:30,-0.2,92.0,0.0
4040,2021-03-26 04:00,-0.4,93.0,0.0
4041,2021-03-26 04:30,-0.3,94.0,0.0
4042,2021-03-26 05:00,-0.3,94.0,0.0
4043,2021-03-26 05:30,-0.3,94.0,0.0
4044,2021-03-26 06:00,-0.4,94.0,3.0
4045,2021-03-26 06:30,-0.3,94.0,20.0
4046,2021-03-26 07:00,0.3,93.0,59.0
4047,2021-03-26 07:30,1.7,89.0,172.0
4048,2021-03-26 08:00,3.9,80.0,260.0
4049,2021-03-26 08:30,6.8,68.0,308.0
4050,2021-03-26 09:00,9.3,55.0,448.0
4051,2021-03-26 09:30,11.0,47.0,530.0
4052,2021-03-26 10:00,11.7,44.0,598.0
4053,2021-03-26 10:30,13.2,40.0,652.0
4054,2021-03-26 11:00,13.8,37.0,699.0
4055,2021-03-26 11:30,14.8,35.0,722.0
4056,2021-03-26 12:00,16.5,32.0,731.0
4057,2021-03-26 12:30,17.2,32.0,731.0
4058,2021-03-26 13:00,18.1,30.0,718.0
4059,2021-03-26 13:30,18.3,28.0,619.0
4060,2021-03-26 14:00,18.2,28.0,558.0
4061,2021-03-26 14:30,18.1,27.0,580.0
4062,2021-03-26 15:00,18.1,27.0,518.0
4063,2021-03-26 15:30,18.3,25.0,488.0
4064,2021-03-26 16:00,18.5,24.0,412.0
4065,2021-03-26 16:30,18.4,24.0,262.0
4066,2021-03-26 17:00,18.4,24.0,119.0
4067,2021-03-26 17:30,17.5,26.0,41.0
4068,2021-03-26 18:00,16.5,26.0,22.0
4069,2021-03-26 18:30,15.2,30.0,4.0
4070,2021-03-26 19:00,12.9,38.0,0.0
4071,2021-03-26 19:30,11.8,42.0,0.0
4072,2021-03-26 20:00,10.2,48.0,0.0
4073,2021-03-26 20:30,9.2,52.0,0.0
4074,2021-03-26 21:00,7.9,57.0,0.0
4075,2021-03-26 21:30,6.9,62.0,0.0
4076,2021-03-26 22:00,6.0,66.0,0.0
4077,2021-03-26 22:30,5.2,69.0,0.0
4078,2021-03-26 23:00,4.6,71.0,0.0
4079,2021-03-26 23:30,3.8,73.0,0.0
4080,2021-03-27 00:00,3.3,77.0,0.0
4081,2021-03-27 00:30,2.8,78.0,0.0
4082,2021-03-27 01:00,2.4,80.0,0.0
4083,2021-03-27 01:30,2.1,81.0,0.0
4084,2021-03-27 02:00,1.7,83.0,0.0
4085,2021-03-27 02:30,1.6,83.0,0.0
4086,2021-03-27 03:00,1.3,84.0,0.0
4087,2021-03-27 03:30,1.2,85.0,0.0
4088,2021-03-27 04:00,0.8,86.0,0.0
4089,2021-03-27 04:30,0.5,87.0,0.0
4090,2021-03-27 05:00,0.2,89.0,0.0
4091,2021-03-27 05:30,0.1,90.0,0.0
4092,2021-03-27 06:00,0.1,90.0,4.0
4093,2021-03-27 06:30,0.2,90.0,21.0
4094,2021-03-27 07:00,0.7,89.0,38.0
4095,2021-03-27 07:30,1.9,85.0,150.0
4096,2021-03-27 08:00,4.0,75.0,258.0
4097,2021-03-27 08:30,6.6,67.0,345.0
4098,2021-03-27 09:00,10.3,57.0,434.0
4099,2021-03-27 09:30,11.7,51.0,514.0
4100,2021-03-27 10:00,12.8,47.0,581.0
4101,2021-03-27 10:30,13.6,44.0,634.0
4102,2021-03-27 11:00,14.4,43.0,682.0
4103,2021-03-27 11:30,15.5,41.0,711.0
4104,2021-03-27 12:00,16.9,38.0,715.0
4105,2021-03-27 12:30,17.8,34.0,722.0
4106,2021-03-27 13:00,18.7,31.0,734.0
4107,2021-03-27 13:30,19.0,29.0,571.0
4108,2021-03-27 14:00,18.2,31.0,487.0
4109,2021-03-27 14:30,18.1,32.0,578.0
4110,2021-03-27 15:00,18.1,32.0,551.0
4111,2021-03-27 15:30,17.9,32.0,473.0
4112,2021-03-27 16:00,17.7,32.0,393.0
4113,2021-03-27 16:30,17.3,32.0,302.0
4114,2021-03-27 17:00,16.7,34.0,101.0
4115,2021-03-27 17:30,16.0,36.0,45.0
4116,2021-03-27 18:00,15.1,40.0,26.0
4117,2021-03-27 18:30,13.2,48.0,6.0
4118,2021-03-27 19:00,11.7,55.0,0.0
4119,2021-03-27 19:30,10.8,60.0,0.0
4120,2021-03-27 20:00,10.3,64.0,0.0
4121,2021-03-27 20:30,9.9,66.0,0.0
4122,2021-03-27 21:00,9.5,67.0,0.0
4123,2021-03-27 21:30,8.9,70.0,0.0
4124,2021-03-27 22:00,8.6,72.0,0.0
4125,2021-03-27 22:30,8.3,74.0,0.0
4126,2021-03-27 23:00,8.4,74.0,0.0
4127,2021-03-27 23:30,9.3,69.0,0.0
4128,2021-03-28 00:00,10.5,62.0,0.0
4129,2021-03-28 00:30,10.5,61.0,0.0
4130,2021-03-28 01:00,10.3,61.0,0.0
4131,2021-03-28 01:30,10.0,63.0,0.0
4132,2021-03-28 02:00,9.6,67.0,0.0
4133,2021-03-28 02:30,9.1,71.0,0.0
4134,2021-03-28 03:00,8.9,75.0,0.0
4135,2021-03-28 03:30,8.5,77.0,0.0
4136,2021-03-28 04:00,8.4,77.0,0.0
4137,2021-03-28 04:30,8.2,76.0,0.0
4138,2021-03-28 05:00,8.2,72.0,0.0
4139,2021-03-28 05:30,8.2,72.0,0.0
4140,2021-03-28 06:00,7.9,77.0,1.0
4141,2021-03-28 06:30,7.8,76.0,7.0
4142,2021-03-28 07:00,8.2,69.0,33.0
4143,2021-03-28 07:30,8.3,68.0,59.0
4144,2021-03-28 08:00,8.7,68.0,101.0
4145,2021-03-28 08:30,8.7,69.0,110.0
4146,2021-03-28 09:00,8.8,69.0,138.0
4147,2021-03-28 09:30,8.7,68.0,75.0
4148,2021-03-28 10:00,8.4,69.0,90.0
4149,2021-03-28 10:30,8.4,69.0,65.0
4150,2021-03-28 11:00,8.2,68.0,73.0
4151,2021-03-28 11:30,8.1,69.0,64.0
4152,2021-03-28 12:00,7.9,70.0,89.0
4153,2021-03-28 12:30,8.2,70.0,219.0
4154,2021-03-28 13:00,8.6,66.0,162.0
4155,2021-03-28 13:30,8.8,65.0,174.0
4156,2021-03-28 14:00,8.6,66.0,108.0
4157,2021-03-28 14:30,8.4,68.0,191.0
4158,2021-03-28 15:00,8.8,66.0,394.0
4159,2021-03-28 15:30,9.5,63.0,356.0
4160,2021-03-28 16:00,9.5,65.0,279.0
4161,2021-03-28 16:30,9.6,65.0,290.0
4162,2021-03-28 17:00,9.5,66.0,99.0
4163,2021-03-28 17:30,9.3,66.0,54.0
4164,2021-03-28 18:00,8.9,69.0,31.0
4165,2021-03-28 18:30,8.2,72.0,8.0
4166,2021-03-28 19:00,7.2,76.0,0.0
4167,2021-03-28 19:30,6.0,80.0,0.0
4168,2021-03-28 20:00,5.2,83.0,0.0
4169,2021-03-28 20:30,4.4,85.0,0.0
4170,2021-03-28 21:00,3.7,88.0,0.0
4171,2021-03-28 21:30,3.2,90.0,0.0
4172,2021-03-28 22:00,2.7,91.0,0.0
4173,2021-03-28 22:30,2.4,92.0,0.0
4174,2021-03-28 23:00,2.2,93.0,0.0
4175,2021-03-28 23:30,2.0,94.0,0.0
4176,2021-03-29 00:00,1.8,94.0,0.0
4177,2021-03-29 00:30,1.5,94.0,0.0
4178,2021-03-29 01:00,1.4,95.0,0.0
4179,2021-03-29 01:30,1.5,95.0,0.0
4180,2021-03-29 02:00,1.7,95.0,0.0
4181,2021-03-29 02:30,1.7,95.0,0.0
4182,2021-03-29 03:00,1.8,95.0,0.0
4183,2021-03-29 03:30,1.8,95.0,0.0
4184,2021-03-29 04:00,1.7,95.0,0.0
4185,2021-03-29 04:30,1.7,95.0,0.0
4186,2021-03-29 05:00,1.7,95.0,0.0
4187,2021-03-29 05:30,1.7,95.0,0.0
4188,2021-03-29 06:00,2.0,95.0,4.0
