,datum,mesec,max alt,vzhod az,vzhod,zahod az,zahod,dt
194,2023-07-14T23:59:00,7,65.11253889016389,56.18658272119722,3.283333333333333,303.79591290512224,18.833333333333332,15.55
195,2023-07-15T23:59:00,7,64.957907366675,56.443497009372216,3.3,303.4970701678084,18.816666666666666,15.516666666666667
196,2023-07-16T23:59:00,7,64.79718321082223,56.70586654295833,3.3166666666666664,303.19584915283053,18.8,15.483333333333333
197,2023-07-17T23:59:00,7,64.63050819691111,56.973722831819444,3.3333333333333335,302.89231192908335,18.783333333333335,15.45
198,2023-07-18T23:59:00,7,64.45782477905,57.24709375606111,3.35,302.7696753903833,18.783333333333335,15.433333333333334
199,2023-07-19T23:59:00,7,64.27920169476388,57.52600320243611,3.3666666666666667,302.46165243624444,18.766666666666666,15.4
200,2023-07-20T23:59:00,7,64.09470895506388,57.810470717480555,3.3833333333333333,302.1515044813194,18.75,15.366666666666667
201,2023-07-21T23:59:00,7,63.904417840949996,58.100511201433335,3.4,301.83929006847774,18.733333333333334,15.333333333333334
202,2023-07-22T23:59:00,7,63.70840090686945,58.579208559186114,3.4333333333333336,301.5250663990472,18.716666666666665,15.283333333333333
203,2023-07-23T23:59:00,7,63.506731972175,58.88043432961111,3.45,301.20888920669444,18.7,15.25
204,2023-07-24T23:59:00,7,63.29948609464722,59.18725052437222,3.466666666666667,300.89081259874723,18.683333333333334,15.216666666666667
205,2023-07-25T23:59:00,7,63.086739528986115,59.499651182322225,3.4833333333333334,300.5708888309139,18.666666666666668,15.183333333333334
206,2023-07-26T23:59:00,7,62.868569678652776,59.81762472178612,3.5,300.06608943388613,18.633333333333333,15.133333333333333
207,2023-07-27T23:59:00,7,62.64505503412778,60.14115363843889,3.5166666666666666,299.7425957025695,18.616666666666667,15.1
208,2023-07-28T23:59:00,7,62.41627503288611,60.470214152175004,3.533333333333333,299.4173903643028,18.6,15.066666666666666
209,2023-07-29T23:59:00,7,62.182309695327774,60.987772122569446,3.5666666666666664,299.09051412431666,18.583333333333332,15.016666666666667
210,2023-07-30T23:59:00,7,61.94323885427777,61.32782802885,3.5833333333333335,298.57902192305556,18.55,14.966666666666667
211,2023-07-31T23:59:00,7,61.699140898316664,61.67330650601944,3.6,298.2488580994389,18.533333333333335,14.933333333333334
212,2023-08-01T23:59:00,8,61.45009128482223,62.024159797538886,3.6166666666666667,297.91710904129167,18.516666666666666,14.9
213,2023-08-02T23:59:00,8,61.19616153671111,62.38033714280278,3.6333333333333333,297.4008763620083,18.483333333333334,14.85
214,2023-08-03T23:59:00,8,60.93741954537777,62.92472182375833,3.6666666666666665,297.06594861201944,18.466666666666665,14.8
215,2023-08-04T23:59:00,8,60.673931377119445,63.29142422136389,3.6833333333333336,296.7294828453861,18.45,14.766666666666667
216,2023-08-05T23:59:00,8,60.405867613022224,63.66329129824722,3.7,296.20859344944444,18.416666666666668,14.716666666666667
217,2023-08-06T23:59:00,8,60.13324833230278,64.04026768583333,3.716666666666667,295.86903524055276,18.4,14.683333333333334
218,2023-08-07T23:59:00,8,59.856103901627776,64.60516255154444,3.75,295.3451567663166,18.366666666666667,14.616666666666667
219,2023-08-08T23:59:00,8,59.57451050323889,64.99222209135833,3.7666666666666666,295.0026025721833,18.35,14.583333333333334
220,2023-08-09T23:59:00,8,59.28854707045278,65.38421574944445,3.783333333333333,294.4758306330305,18.316666666666666,14.533333333333333
221,2023-08-10T23:59:00,8,58.99829451135278,65.78108202365277,3.8,294.1304099190778,18.3,14.5
222,2023-08-11T23:59:00,8,58.70383509076389,66.36556601769999,3.8333333333333335,293.6008676145667,18.266666666666666,14.433333333333334
223,2023-08-12T23:59:00,8,58.40530937480833,66.77202142703055,3.85,293.2527271957611,18.25,14.4
224,2023-08-13T23:59:00,8,58.102927465619445,67.18315301054444,3.8666666666666667,292.7205509433305,18.216666666666665,14.35
225,2023-08-14T23:59:00,8,57.796598981263884,67.59889133611667,3.8833333333333333,292.1871576535861,18.183333333333334,14.3
226,2023-08-15T23:59:00,8,57.486408268961114,68.20191935117501,3.9166666666666665,291.8351741411805,18.166666666666668,14.25
227,2023-08-16T23:59:00,8,57.172439991508334,68.62668580834443,3.9333333333333336,291.2993543219417,18.133333333333333,14.2
228,2023-08-17T23:59:00,8,56.85479171431111,69.05583463289166,3.95,290.76241429885835,18.1,14.15
